id,name,,,,,,,,,,,,,,,,,,
7025,Lamento de Lúcifer,,,,,,,,,,,,,,,,,,
7026,Chave para a Torre do Relógio,,,,,,,,,,,,,,,,,,
7027,Chave para o Subterrâneo,,,,,,,,,,,,,,,,,,
7028,Convite para Duelo,,,,,,,,,,,,,,,,,,
7029,Entrada para Duelo,,,,,,,,,,,,,,,,,,
7030,Garra de Lobo do Deserto ,,,,,,,,,,,,,,,,,,
7031,Frigideira Velha,,,,,,,,,,,,,,,,,,
7032,Pedaço de Casca de Ovo,,,,,,,,,,,,,,,,,,
7033,Esporo Venenoso,,,,,,,,,,,,,,,,,,
7034,Meia Furada,,,,,,,,,,,,,,,,,,
7035,Palito de Fósforo,,,,,,,,,,,,,,,,,,
7036,Presa de Hati,,,,,,,,,,,,,,,,,,
7037,Cupom,,,,,,,,,,,,,,,,,,
7038,Novelo,,,,,,,,,,,,,,,,,,
7039,Crachá de Aprendiz,,,,,,,,,,,,,,,,,,
7040,Megafone Inutilizado,,,,,,,,,,,,,,,,,,
7041,Torrão de Areia Fina,,,,,,,,,,,,,,,,,,
7042,Alforje de Couro do Infinito,,,,,,,,,,,,,,,,,,
7043,Areia Fina,,,,,,,,,,,,,,,,,,
7044,Vigorgra,,,,,,,,,,,,,,,,,,
7045,Tinta Mágica,,,,,,,,,,,,,,,,,,
7046,Peças de Carrinho,,,,,,,,,,,,,,,,,,
7047,Avental de Alice,,,,,,,,,,,,,,,,,,
7048,Garra de Grifo,,,,,,,,,,,,,,,,,,
7049,Pedra,,,,,,,,,,,,,,,,,,
7050,Tapete de Algodão,,,,,,,,,,,,,,,,,,
7051,Tapete de Seda,,,,,,,,,,,,,,,,,,
7052,Revista Estragada,,,,,,,,,,,,,,,,,,
7053,Cyfar,,,,,,,,,,,,,,,,,,
7054,Brigan,,,,,,,,,,,,,,,,,,
7055,Cocô de Bichinho,,,,,,,,,,,,,,,,,,
7056,Extrato de Pagamento,,,,,,,,,,,,,,,,,,
7057,Gjallar,,,,,,,,,,,,,,,,,,
7058,Gleipnir,,,,,,,,,,,,,,,,,,
7059,Vale-Armazém,,,,,,,,,,,,,,,,,,
7060,Vale-Teletransporte,,,,,,,,,,,,,,,,,,
7061,Vale-Carrinho,,,,,,,,,,,,,,,,,,
7062,Casca de Tartaruga,,,,,,,,,,,,,,,,,,
7063,Pena Macia,,,,,,,,,,,,,,,,,,
7064,Asas de Libélula,,,,,,,,,,,,,,,,,,
7065,Pele de Lontra,,,,,,,,,,,,,,,,,,
7066,Cubo de Gelo,,,,,,,,,,,,,,,,,,
7067,Pedaço de Pedra,,,,,,,,,,,,,,,,,,
7068,Madeira Queimada,,,,,,,,,,,,,,,,,,
7069,Armadura Destruída,,,,,,,,,,,,,,,,,,
7070,Casca Quebrada,,,,,,,,,,,,,,,,,,
7071,Farrapos,,,,,,,,,,,,,,,,,,
7072,Shuriken Gasto,,,,,,,,,,,,,,,,,,
7073,Lágrimas de Freyja,,,,,,,,,,,,,,,,,,
7074,Manopla de Thor,,,,,,,,,,,,,,,,,,
7075,Dama de Ferro,,,,,,,,,,,,,,,,,,
7076,Roda desconhecida,,,,,,,,,,,,,,,,,,
7077,Ornamento de Prata,,,,,,,,,,,,,,,,,,
7078,Fúria das Valquírias,,,,,,,,,,,,,,,,,,
7079,Pena de Asas Angelicais,,,,,,,,,,,,,,,,,,
7080,Passos de Gato,,,,,,,,,,,,,,,,,,
7081,Barbas de Mulher,,,,,,,,,,,,,,,,,,
7082,Raiz de Montanha,,,,,,,,,,,,,,,,,,
7083,Hálito de Peixe,,,,,,,,,,,,,,,,,,
7084,Saliva de Ave,,,,,,,,,,,,,,,,,,
7085,Nervos de Urso,,,,,,,,,,,,,,,,,,
7086,Símbolo do Deus-Sol,,,,,,,,,,,,,,,,,,
7087,Essência de Espírito,,,,,,,,,,,,,,,,,,
7088,Floco de Neve,,,,,,,,,,,,,,,,,,
7089,Presságio de Tempestade,,,,,,,,,,,,,,,,,,
7090,Murmúrio,,,,,,,,,,,,,,,,,,
7091,Tsunami,,,,,,,,,,,,,,,,,,
7092,Ar Silencioso,,,,,,,,,,,,,,,,,,
7093,Engrenagem,,,,,,,,,,,,,,,,,,
7094,Fragmento Misterioso,,,,,,,,,,,,,,,,,,
7095,Pedaço de Metal,,,,,,,,,,,,,,,,,,
7096,Pedra Pome,,,,,,,,,,,,,,,,,,
7097,Coração Incandescente,,,,,,,,,,,,,,,,,,
7098,Lenha em Brasa,,,,,,,,,,,,,,,,,,
7099,Pergaminho Antigo,,,,,,,,,,,,,,,,,,
7100,Folha Afiada,,,,,,,,,,,,,,,,,,
7101,Pena de Grande Peco,,,,,,,,,,,,,,,,,,
7102,Pedra do Pesadelo,,,,,,,,,,,,,,,,,,
7103,Essência de AXE,,,,,,,,,,,,,,,,,,
7104,Asas de Anjo Fajutas,,,,,,,,,,,,,,,,,,
7105,Auréola Fajuta,,,,,,,,,,,,,,,,,,
7106,Chifre de Bode,,,,,,,,,,,,,,,,,,
7107,Pele de Bode,,,,,,,,,,,,,,,,,,
7108,Pedaço de Escudo Colossal,,,,,,,,,,,,,,,,,,
7109,Lâmina de Lança Colossal,,,,,,,,,,,,,,,,,,
7110,Espada Chanfrada,,,,,,,,,,,,,,,,,,
7111,Pedaço de Papel,,,,,,,,,,,,,,,,,,
7112,Lâmina de Papel,,,,,,,,,,,,,,,,,,
7113,Cetro do Faraó,,,,,,,,,,,,,,,,,,
7114,Máscara do Faraó,,,,,,,,,,,,,,,,,,
7115,Pena de Harpia,,,,,,,,,,,,,,,,,,
7116,Garra de Harpia,,,,,,,,,,,,,,,,,,
7117,Velho Grimório,,,,,,,,,,,,,,,,,,
7118,Pergaminho Gasto,,,,,,,,,,,,,,,,,,
7119,Bactérias,,,,,,,,,,,,,,,,,,
7120,Ferradura em Chamas,,,,,,,,,,,,,,,,,,
7121,Pote de Mel,,,,,,,,,,,,,,,,,,
7122,Pelugem Incandescente,,,,,,,,,,,,,,,,,,
7123,Pele de Dragão,,,,,,,,,,,,,,,,,,
7124,Areia Molhada,,,,,,,,,,,,,,,,,,
7125,Pinças de Escorpião,,,,,,,,,,,,,,,,,,
7126,Jellopy Tamanho Família,,,,,,,,,,,,,,,,,,
7127,Manual de Criação Vol.2: Álcool,,,,,,,,,,,,,,,,,,
7128,Manual de Criação: Vol.3: Fogo Grego,,,,,,,,,,,,,,,,,,
7129,Manual de Criação: Vol.4: Ácidos,,,,,,,,,,,,,,,,,,
7130,Manual de Criação: Vol.5: Plantas,,,,,,,,,,,,,,,,,,
7131,Manual de Criação: Vol.6: Explosivos,,,,,,,,,,,,,,,,,,
7132,Manual de Criação: Vol.7: Revestimentos,,,,,,,,,,,,,,,,,,
7133,Manual de Criação: Vol.8: Poções Compactas,,,,,,,,,,,,,,,,,,
7134,Vasilha de Mistura,,,,,,,,,,,,,,,,,,
7135,Frasco de Fogo Grego,,,,,,,,,,,,,,,,,,
7136,Frasco de Ácido,,,,,,,,,,,,,,,,,,
7137,Frasco de Planta Carnívora,,,,,,,,,,,,,,,,,,
7138,Frasco de Esfera Marinha,,,,,,,,,,,,,,,,,,
7139,Frasco de Revestimento,,,,,,,,,,,,,,,,,,
7140,Semente da Vida,,,,,,,,,,,,,,,,,,
7141,Orvalho da Yggdrasil,,,,,,,,,,,,,,,,,,
7142,Embrião,,,,,,,,,,,,,,,,,,
7143,Cápsula da Criação,,,,,,,,,,,,,,,,,,
7144,Manual de Criação: Vol.1: Poções Comuns,,,,,,,,,,,,,,,,,,
7145,Camiseta de Corrida,,,,,,,,,,,,,,,,,,
7146,Bilhete de Férias,,,,,,,,,,,,,,,,,,
7147,Jasmim,,,,,,,,,,,,,,,,,,
7148,Carta da Mamãe,,,,,,,,,,,,,,,,,,
7149,Prato Amarelado,,,,,,,,,,,,,,,,,,
7150,Pedaço de Bambu,,,,,,,,,,,,,,,,,,
7151,Papel Amarelado,,,,,,,,,,,,,,,,,,
7152,Cabelos Perfumados,,,,,,,,,,,,,,,,,,
7153,Velho Obi,,,,,,,,,,,,,,,,,,
7154,Poeira Venenosa,,,,,,,,,,,,,,,,,,
7155,Pele de Sapo,,,,,,,,,,,,,,,,,,
7156,Shuriken Despedaçado,,,,,,,,,,,,,,,,,,
7157,Máscara Ninja,,,,,,,,,,,,,,,,,,
7158,Jarro de Saquê,,,,,,,,,,,,,,,,,,
7159,Nariz de Tengu,,,,,,,,,,,,,,,,,,
7160,Passe Imperial,,,,,,,,,,,,,,,,,,
7161,Pele Negra de Urso,,,,,,,,,,,,,,,,,,
7162,Jarro de Nuvem,,,,,,,,,,,,,,,,,,
7163,Antenas Afiadas,,,,,,,,,,,,,,,,,,
7164,Pêssego Petrificado,,,,,,,,,,,,,,,,,,
7165,Manto Cerimonial Celestial,,,,,,,,,,,,,,,,,,
7166,Seda Macia,,,,,,,,,,,,,,,,,,
7167,Misterioso Metal em Pano,,,,,,,,,,,,,,,,,,
7168,Grandes Asas de Borboleta,,,,,,,,,,,,,,,,,,
7169,Ba Gua,,,,,,,,,,,,,,,,,,
7170,Smoking,,,,,,,,,,,,,,,,,,
7171,Pele de Leopardo,,,,,,,,,,,,,,,,,,
7172,Garras de Leopardo,,,,,,,,,,,,,,,,,,
7173,iROGM02 s Backpack,,,,,,,,,,,,,,,,,,
7174,Laço para presente,,,,,,,,,,,,,,,,,,
7175,Papel de presente,,,,,,,,,,,,,,,,,,
7176,Certificado Real,,,,,,,,,,,,,,,,,,
7177,Fragmento de Luz Estelar,,,,,,,,,,,,,,,,,,
7178,Gema de Luz Estelar,,,,,,,,,,,,,,,,,,
7179,Prova de Caridade,,,,,,,,,,,,,,,,,,
7180,Ticket de Evento,,,,,,,,,,,,,,,,,,
7181,Receita,,,,,,,,,,,,,,,,,,
7182,Cacau,,,,,,,,,,,,,,,,,,
7183,Carta da Irmã,,,,,,,,,,,,,,,,,,
7184,Tecla de Piano,,,,,,,,,,,,,,,,,,
7185,Emblema do Cavaleiro de Dragão,,,,,,,,,,,,,,,,,,
7186,Cipó,,,,,,,,,,,,,,,,,,
7187,Máscara do Festival,,,,,,,,,,,,,,,,,,
7188,Raiz Marrom,,,,,,,,,,,,,,,,,,
7189,Coração de Madeira,,,,,,,,,,,,,,,,,,
7190,Casco de Inseto,,,,,,,,,,,,,,,,,,
7191,Lanterna,,,,,,,,,,,,,,,,,,
7192,Catavento,,,,,,,,,,,,,,,,,,
7193,Semente,,,,,,,,,,,,,,,,,,
7194,Grama,,,,,,,,,,,,,,,,,,
7195,Estilingue,,,,,,,,,,,,,,,,,,
7196,Ombreira,,,,,,,,,,,,,,,,,,
7197,Palha,,,,,,,,,,,,,,,,,,
7198,Folha Gigante,,,,,,,,,,,,,,,,,,
7199,Cupom Misterioso,,,,,,,,,,,,,,,,,,
7200,Elástico,,,,,,,,,,,,,,,,,,
7201,Tora,,,,,,,,,,,,,,,,,,
7202,Pata de Besouro,,,,,,,,,,,,,,,,,,
7203,Galho Resistente,,,,,,,,,,,,,,,,,,
7204,Pólvora,,,,,,,,,,,,,,,,,,
7205,Retalho Negro,,,,,,,,,,,,,,,,,,
7206,Boneco de Gato Preto,,,,,,,,,,,,,,,,,,
7207,Manteau Velho,,,,,,,,,,,,,,,,,,
7208,Faca Enferrujada,,,,,,,,,,,,,,,,,,
7209,Elmo de Dullahan,,,,,,,,,,,,,,,,,,
7210,Armadura de Dullahan,,,,,,,,,,,,,,,,,,
7211,Lasca de Pedra,,,,,,,,,,,,,,,,,,
7212,Boneca Enforcada,,,,,,,,,,,,,,,,,,
7213,Almofada de Alfinetes,,,,,,,,,,,,,,,,,,
7214,Gaiola de Morcegos,,,,,,,,,,,,,,,,,,
7215,Espeto Quebrado,,,,,,,,,,,,,,,,,,
7216,Cachecol Vermelho,,,,,,,,,,,,,,,,,,
7217,Carretel,,,,,,,,,,,,,,,,,,
7218,Corda Decomposta,,,,,,,,,,,,,,,,,,
7219,Meia Listrada,,,,,,,,,,,,,,,,,,
7220,Ectoplasma,,,,,,,,,,,,,,,,,,
7221,Corrente,,,,,,,,,,,,,,,,,,
7222,Coluna de Madeira,,,,,,,,,,,,,,,,,,
7223,Auto Retrato,,,,,,,,,,,,,,,,,,
7224,Pedra Filosofal,,,,,,,,,,,,,,,,,,
7225,Lanterna de Abóbora,,,,,,,,,,,,,,,,,,
7226,Pílula,,,,,,,,,,,,,,,,,,
7227,Passe para Cheffênia,,,,,,,,,,,,,,,,,,
7228,Ouro em Barra,,,,,,,,,,,,,,,,,,
7229,Prata em Barra,,,,,,,,,,,,,,,,,,
7230,Platina em Barra,,,,,,,,,,,,,,,,,,
7231,Minério de Ouro,,,,,,,,,,,,,,,,,,
7232,Minério de Prata,,,,,,,,,,,,,,,,,,
7233,Minério de Mythril,,,,,,,,,,,,,,,,,,
7234,Espírito da Guilda,,,,,,,,,,,,,,,,,,
7235,Espírito do Ataque,,,,,,,,,,,,,,,,,,
7236,Espírito da Proteção,,,,,,,,,,,,,,,,,,
7237,Espírito da Associação,,,,,,,,,,,,,,,,,,
7238,Espírito da Coordenação,,,,,,,,,,,,,,,,,,
7239,Espírito do Avanço,,,,,,,,,,,,,,,,,,
7240,Espírito da Confiança,,,,,,,,,,,,,,,,,,
7241,Espírito da União,,,,,,,,,,,,,,,,,,
7242,Espírito da Combinação,,,,,,,,,,,,,,,,,,
7243,Espírito da Cooperação,,,,,,,,,,,,,,,,,,
7244,Espírito da Solidariedade,,,,,,,,,,,,,,,,,,
7245,Espírito da Amizade,,,,,,,,,,,,,,,,,,
7246,Espírito da Paz,,,,,,,,,,,,,,,,,,
7247,Espírito da Determinação,,,,,,,,,,,,,,,,,,
7248,Espírito da Honra,,,,,,,,,,,,,,,,,,
7249,Espírito do Serviço,,,,,,,,,,,,,,,,,,
7250,Espírito da Glória,,,,,,,,,,,,,,,,,,
7251,Espírito da Vitória,,,,,,,,,,,,,,,,,,
7252,Remédio Oriental,,,,,,,,,,,,,,,,,,
7253,Bandeira Coreana Dourada,,,,,,,,,,,,,,,,,,
7254,Cupom de Impressão de Foto Digital,,,,,,,,,,,,,,,,,,
7255,Esfera Mística,,,,,,,,,,,,,,,,,,
7256,Esfera Mística,,,,,,,,,,,,,,,,,,
7257,Esfera Mística,,,,,,,,,,,,,,,,,,
7258,Esfera Mística,,,,,,,,,,,,,,,,,,
7259,Esfera Mística,,,,,,,,,,,,,,,,,,
7260,Esfera Mística,,,,,,,,,,,,,,,,,,
7261,Esfera Mística,,,,,,,,,,,,,,,,,,
7262,Leque Fantasma,,,,,,,,,,,,,,,,,,
7263,Olho de Gato,,,,,,,,,,,,,,,,,,
7264,Areia Seca,,,,,,,,,,,,,,,,,,
7265,Chifre de Dragão,,,,,,,,,,,,,,,,,,
7266,Dentadura da Máscara do Dragão,,,,,,,,,,,,,,,,,,
7267,Tanga de Tigre,,,,,,,,,,,,,,,,,,
7268,Pequena Boneca Fantasma,,,,,,,,,,,,,,,,,,
7269,Babador,,,,,,,,,,,,,,,,,,
7270,Mamadeira,,,,,,,,,,,,,,,,,,
7271,Novice Figure,,,,,,,,,,,,,,,,,,
7272,Boneco de Bolinho de Arroz,,,,,,,,,,,,,,,,,,
7273,RWC Necklace,,,,,,,,,,,,,,,,,,
7274,Língua Antiga Traduzida,,,,,,,,,,,,,,,,,,
7275,Registro de Língua Antiga,,,,,,,,,,,,,,,,,,
7276,Mensagem Rabiscada,,,,,,,,,,,,,,,,,,
7277,Boneco de Munak,,,,,,,,,,,,,,,,,,
7278,Carta à Esposa,,,,,,,,,,,,,,,,,,
7279,Vita500 Lid,,,,,,,,,,,,,,,,,,
7280,Ticket de Atributos,,,,,,,,,,,,,,,,,,
7281,2nd Quiz Entry,,,,,,,,,,,,,,,,,,
7282,3rd Quiz Entry,,,,,,,,,,,,,,,,,,
7283,4th Quiz Entry,,,,,,,,,,,,,,,,,,
7284,5th Quiz Entry,,,,,,,,,,,,,,,,,,
7285,Linha Sagrada,,,,,,,,,,,,,,,,,,
7286,Pimenta Vermelha,,,,,,,,,,,,,,,,,,
7287,Linha Abençoada,,,,,,,,,,,,,,,,,,
7288,Anel de Compromisso,,,,,,,,,,,,,,,,,,
7289,Cristal de Peridoto,,,,,,,,,,,,,,,,,,
7290,Flogopita,,,,,,,,,,,,,,,,,,
7291,Ágata,,,,,,,,,,,,,,,,,,
7292,Moscovita,,,,,,,,,,,,,,,,,,
7293,Quartzo Rosa,,,,,,,,,,,,,,,,,,
7294,Turquesa,,,,,,,,,,,,,,,,,,
7295,Citrina,,,,,,,,,,,,,,,,,,
7296,Piroxênio,,,,,,,,,,,,,,,,,,
7297,Biotita,,,,,,,,,,,,,,,,,,
7298,Folha de Figo,,,,,,,,,,,,,,,,,,
7299,Cesto de Palha,,,,,,,,,,,,,,,,,,
7300,Pedras Preciosas,,,,,,,,,,,,,,,,,,
7301,Fitilhos,,,,,,,,,,,,,,,,,,
7302,Krathong,,,,,,,,,,,,,,,,,,
7303,Saco de Arroz,,,,,,,,,,,,,,,,,,
7304,Pergaminho da Bruxa,,,,,,,,,,,,,,,,,,
7305,Símbolo dos Nove Reinos,,,,,,,,,,,,,,,,,,
7306,Fragmento de Espírito,,,,,,,,,,,,,,,,,,
7307,Sussurros Espirituais,,,,,,,,,,,,,,,,,,
7308,Tônico da Bruxa,,,,,,,,,,,,,,,,,,
7309,Asa de Corvo,,,,,,,,,,,,,,,,,,
7310,Bilhete para Passeio de Peco,,,,,,,,,,,,,,,,,,
7311,Bilhete para Aeroplano,,,,,,,,,,,,,,,,,,
7312,Jubileu,,,,,,,,,,,,,,,,,,
7313,Medalha da Bruxa,,,,,,,,,,,,,,,,,,
7314,O Sinal,,,,,,,,,,,,,,,,,,
7315,Fragmento de Cristal Negro,,,,,,,,,,,,,,,,,,
7316,Perna de Inseto,,,,,,,,,,,,,,,,,,
7317,Parafuso Enferrujado,,,,,,,,,,,,,,,,,,
7318,Picareta Velha,,,,,,,,,,,,,,,,,,
7319,Placa de Ferro Usada,,,,,,,,,,,,,,,,,,
7320,Poeira Poluente,,,,,,,,,,,,,,,,,,
7321,Fragmento de Cristal,,,,,,,,,,,,,,,,,,
7322,Gás Tóxico,,,,,,,,,,,,,,,,,,
7323,Chaleira Surrada,,,,,,,,,,,,,,,,,,
7325,Tubo Flexível,,,,,,,,,,,,,,,,,,
7326,Líquido Fluorescente,,,,,,,,,,,,,,,,,,
7327,Lanterna de Capacete,,,,,,,,,,,,,,,,,,
7328,A Lenda de Songkran,,,,,,,,,,,,,,,,,,
7329,Velha Chave de Bronze,,,,,,,,,,,,,,,,,,
7330,Esfera Mística,,,,,,,,,,,,,,,,,,
7331,Flor Celestial,,,,,,,,,,,,,,,,,,
7332,Tábula Completa,,,,,,,,,,,,,,,,,,
7333,Tábula de Prontera,,,,,,,,,,,,,,,,,,
7334,Tábula de Payon,,,,,,,,,,,,,,,,,,
7335,Tábula de Morroc,,,,,,,,,,,,,,,,,,
7336,Tábula de Geffen,,,,,,,,,,,,,,,,,,
7337,Olho de Hellion,,,,,,,,,,,,,,,,,,
7338,Passagem só de Ida,,,,,,,,,,,,,,,,,,
7339,Cartão de Viagem Comemorativo,,,,,,,,,,,,,,,,,,
7340,Desejo das Trevas,,,,,,,,,,,,,,,,,,
7341,Pingente Velho,,,,,,,,,,,,,,,,,,
7342,Pasta de Arquivos,,,,,,,,,,,,,,,,,,
7343,Pasta de Arquivos Selada,,,,,,,,,,,,,,,,,,
7344,Arquivo do Caso Shinokas,,,,,,,,,,,,,,,,,,
7345,Algemas,,,,,,,,,,,,,,,,,,
7346,Pedaço do Coração de Ymir,,,,,,,,,,,,,,,,,,
7347,Tabela de Pesquisa,,,,,,,,,,,,,,,,,,
7348,Cartão de Sócio,,,,,,,,,,,,,,,,,,
7349,Autorização para o Arquivo,,,,,,,,,,,,,,,,,,
7350,Passe,,,,,,,,,,,,,,,,,,
7351,Diário do Amigo,,,,,,,,,,,,,,,,,,
7352,Prato Transparente,,,,,,,,,,,,,,,,,,
7353,Prato Transparente,,,,,,,,,,,,,,,,,,
7354,Prato Transparente,,,,,,,,,,,,,,,,,,
7355,Prato Transparente,,,,,,,,,,,,,,,,,,
7356,Pedaço de Crista,,,,,,,,,,,,,,,,,,
7357,Pedaço de Crista,,,,,,,,,,,,,,,,,,
7358,Pedaço de Crista,,,,,,,,,,,,,,,,,,
7359,Pedaço de Crista,,,,,,,,,,,,,,,,,,
7360,Convite de Aniversário,,,,,,,,,,,,,,,,,,
7361,Lotto Ball 01,,,,,,,,,,,,,,,,,,
7362,Lotto Ball 02,,,,,,,,,,,,,,,,,,
7363,Lotto Ball 03,,,,,,,,,,,,,,,,,,
7364,Lotto Ball 04,,,,,,,,,,,,,,,,,,
7365,Lotto Ball 05,,,,,,,,,,,,,,,,,,
7366,Lotto Ball 06,,,,,,,,,,,,,,,,,,
7367,Lotto Ball 07,,,,,,,,,,,,,,,,,,
7368,Lotto Ball 08,,,,,,,,,,,,,,,,,,
7369,Lotto Ball 09,,,,,,,,,,,,,,,,,,
7370,Lotto Ball 10,,,,,,,,,,,,,,,,,,
7371,Lotto Ball 11,,,,,,,,,,,,,,,,,,
7372,Lotto Ball 12,,,,,,,,,,,,,,,,,,
7373,Lotto Ball 13,,,,,,,,,,,,,,,,,,
7374,Lotto Ball 14,,,,,,,,,,,,,,,,,,
7375,Lotto Ball 15,,,,,,,,,,,,,,,,,,
7376,Lotto Ball 16,,,,,,,,,,,,,,,,,,
7377,Lotto Ball 17,,,,,,,,,,,,,,,,,,
7378,Lotto Ball 18,,,,,,,,,,,,,,,,,,
7379,Lotto Ball 19,,,,,,,,,,,,,,,,,,
7380,Lotto Ball 20,,,,,,,,,,,,,,,,,,
7381,Lotto Ball 21,,,,,,,,,,,,,,,,,,
7382,Lotto Ball 22,,,,,,,,,,,,,,,,,,
7383,Lotto Ball 23,,,,,,,,,,,,,,,,,,
7384,Lotto Ball 24,,,,,,,,,,,,,,,,,,
7385,Lotto Ball 25,,,,,,,,,,,,,,,,,,
7386,Lotto Ball 26,,,,,,,,,,,,,,,,,,
7387,Lotto Ball 27,,,,,,,,,,,,,,,,,,
7388,Lotto Ball 28,,,,,,,,,,,,,,,,,,
7389,Lotto Ball 29,,,,,,,,,,,,,,,,,,
7390,Lotto Ball 30,,,,,,,,,,,,,,,,,,
7391,Lotto Ball 31,,,,,,,,,,,,,,,,,,
7392,Lotto Ball 32,,,,,,,,,,,,,,,,,,
7393,Lotto Ball 33,,,,,,,,,,,,,,,,,,
7394,Lotto Ball 34,,,,,,,,,,,,,,,,,,
7395,Lotto Ball 35,,,,,,,,,,,,,,,,,,
7396,Lotto Ball 36,,,,,,,,,,,,,,,,,,
7397,Lotto Ball 37,,,,,,,,,,,,,,,,,,
7398,Lotto Ball 38,,,,,,,,,,,,,,,,,,
7399,Selamat,,,,,,,,,,,,,,,,,,
7400,Hari,,,,,,,,,,,,,,,,,,
7401,Kemerdekaan,,,,,,,,,,,,,,,,,,
7402,Republik,,,,,,,,,,,,,,,,,,
7403,Indonesia,,,,,,,,,,,,,,,,,,
7404,Ke-60,,,,,,,,,,,,,,,,,,
7405,Crushed Can,,,,,,,,,,,,,,,,,,
7406,Yuebing,,,,,,,,,,,,,,,,,,
7407,Yuebing,,,,,,,,,,,,,,,,,,
7408,Yuebing,,,,,,,,,,,,,,,,,,
7409,Yuebing,,,,,,,,,,,,,,,,,,
7410,Yuebing,,,,,,,,,,,,,,,,,,
7411,Yuebing,,,,,,,,,,,,,,,,,,
7412,Yuebing,,,,,,,,,,,,,,,,,,
7413,Yuebing,,,,,,,,,,,,,,,,,,
7414,Yuebing,,,,,,,,,,,,,,,,,,
7415,Summoning Stone,,,,,,,,,,,,,,,,,,
7416,Carta de Recomendação,,,,,,,,,,,,,,,,,,
7417,Pedido Escrito (A),,,,,,,,,,,,,,,,,,
7418,Pedido Escrito (B),,,,,,,,,,,,,,,,,,
7419,Guia de Criação de Embriões,,,,,,,,,,,,,,,,,,
7420,Caveira,,,,,,,,,,,,,,,,,,
7421,Chave Vermelha,,,,,,,,,,,,,,,,,,
7422,Chave Amarela,,,,,,,,,,,,,,,,,,
7423,Chave Azul,,,,,,,,,,,,,,,,,,
7424,Chave Verde,,,,,,,,,,,,,,,,,,
7425,Chave Preta,,,,,,,,,,,,,,,,,,
7426,Pedra Encantada Vermelha,,,,,,,,,,,,,,,,,,
7427,Pedra Encantada Amarela,,,,,,,,,,,,,,,,,,
7428,Pedra Encantada Azul,,,,,,,,,,,,,,,,,,
7429,Pedra Encantada Verde,,,,,,,,,,,,,,,,,,
7430,Pedra Encantada Preta,,,,,,,,,,,,,,,,,,
7431,Pilha de Livros,,,,,,,,,,,,,,,,,,
7432,Bolsa de Couro,,,,,,,,,,,,,,,,,,
7433,Pergaminho em Branco,,,,,,,,,,,,,,,,,,
7434,Guia de Criação de Poções Elementais,,,,,,,,,,,,,,,,,,
7435,Ornamento Dourado,,,,,,,,,,,,,,,,,,
7436,Fragmento de Agonia,,,,,,,,,,,,,,,,,,
7437,Fragmento de Desgraça,,,,,,,,,,,,,,,,,,
7438,Fragmento de Ódio,,,,,,,,,,,,,,,,,,
7439,Fragmento de Desespero,,,,,,,,,,,,,,,,,,
7440,Pena Vermelha,,,,,,,,,,,,,,,,,,
7441,Pena Azul,,,,,,,,,,,,,,,,,,
7442,Selo Maldito,,,,,,,,,,,,,,,,,,
7443,Cabeça de Dragão de Três Cabeças,,,,,,,,,,,,,,,,,,
7444,Arca de Tesouro,,,,,,,,,,,,,,,,,,
7445,Bijuteria Verde,,,,,,,,,,,,,,,,,,
7446,Bijuteria Azul,,,,,,,,,,,,,,,,,,
7447,Bijuteria Vermelha,,,,,,,,,,,,,,,,,,
7448,Bijuteria Amarela,,,,,,,,,,,,,,,,,,
7449,Página Sangrenta,,,,,,,,,,,,,,,,,,
7450,Peça de Armadura de Esqueleto,,,,,,,,,,,,,,,,,,
7451,Escama de Dragão de Fogo,,,,,,,,,,,,,,,,,,
7452,Condimento Amarelo,,,,,,,,,,,,,,,,,,
7453,Molho Doce,,,,,,,,,,,,,,,,,,
7454,Molho Saboroso,,,,,,,,,,,,,,,,,,
7455,Molho Picante,,,,,,,,,,,,,,,,,,
7456,Condimento Vermelho,,,,,,,,,,,,,,,,,,
7457,Óleo de Cozinha,,,,,,,,,,,,,,,,,,
7458,Fortune Horn,,,,,,,,,,,,,,,,,,
7459,Idul Fitri Card,,,,,,,,,,,,,,,,,,
7460,Ticket para Nifelheim,,,,,,,,,,,,,,,,,,
7461,Carta com a letra A,,,,,,,,,,,,,,,,,,
7462,Passe do Calabouço Especial,,,,,,,,,,,,,,,,,,
7463,Carta com a letra F,,,,,,,,,,,,,,,,,,
7464,Carta com a letra H,,,,,,,,,,,,,,,,,,
7465,Carta com a letra L,,,,,,,,,,,,,,,,,,
7466,Carta com a letra N,,,,,,,,,,,,,,,,,,
7467,Espólio de Guerra,,,,,,,,,,,,,,,,,,
7468,Carta com a letra P,,,,,,,,,,,,,,,,,,
7469,Carta com a letra U,,,,,,,,,,,,,,,,,,
7470,Carta Azul W,,,,,,,,,,,,,,,,,,
7471,Carta com a letra Y,,,,,,,,,,,,,,,,,,
7472,Livro de Culinária Nível 1,,,,,,,,,,,,,,,,,,
7473,Livro de Culinária Nível 2,,,,,,,,,,,,,,,,,,
7474,Livro de Culinária Nível 3,,,,,,,,,,,,,,,,,,
7475,Livro de Culinária Nível 4,,,,,,,,,,,,,,,,,,
7476,Livro de Culinária Nível 5,,,,,,,,,,,,,,,,,,
7477,Livro de Culinária Nível 6,,,,,,,,,,,,,,,,,,
7478,Livro de Culinária Nível 7,,,,,,,,,,,,,,,,,,
7479,Livro de Culinária Nível 8,,,,,,,,,,,,,,,,,,
