id,name,,,,,,,,,,,,,,,,,,,,,,,
6394,Golden Feather,,,,,,,,,,,,,,,,,,,,,,,
6395,Angel Magic Power,,,,,,,,,,,,,,,,,,,,,,,
6396,Auger Of Spirit,,,,,,,,,,,,,,,,,,,,,,,
7001,Mould Powder,,,,,,,,,,,,,,,,,,,,,,,
7002,Ogre Tooth,,,,,,,,,,,,,,,,,,,,,,,
7003,Anolian Skin,,,,,,,,,,,,,,,,,,,,,,,
7004,Mud Lump,,,,,,,,,,,,,,,,,,,,,,,
7005,Skull,,,,,,,,,,,,,,,,,,,,,,,
7006,Wing of Red Bat,,,,,,,,,,,,,,,,,,,,,,,
7007,Claw of Rat,,,,,,,,,,,,,,,,,,,,,,,
7008,Stiff Horn,,,,,,,,,,,,,,,,,,,,,,,
7009,Glitter Shell,,,,,,,,,,,,,,,,,,,,,,,
7010,Tail of Steel Scorpion,,,,,,,,,,,,,,,,,,,,,,,
7011,Claw of Monkey,,,,,,,,,,,,,,,,,,,,,,,
7012,Tough Scalelike Stem,,,,,,,,,,,,,,,,,,,,,,,
7013,Coral Reef,,,,,,,,,,,,,,,,,,,,,,,
7014,Old Portrait,,,,,,,,,,,,,,,,,,,,,,,
7015,Bookclip in Memory,,,,,,,,,,,,,,,,,,,,,,,
7016,Spoon Stub,,,,,,,,,,,,,,,,,,,,,,,
7017,Executioner's Mitten,,,,,,,,,,,,,,,,,,,,,,,
7018,Young Twig,,,,,,,,,,,,,,,,,,,,,,,
7019,Loki's Whispers,,,,,,,,,,,,,,,,,,,,,,,
7020,Mother's Nightmare,,,,,,,,,,,,,,,,,,,,,,,
7021,Foolishness of the Blind,,,,,,,,,,,,,,,,,,,,,,,
7022,Old Hilt,,,,,,,,,,,,,,,,,,,,,,,
7023,Blade Lost in Darkness,,,,,,,,,,,,,,,,,,,,,,,
7024,Bloody Edge,,,,,,,,,,,,,,,,,,,,,,,
7025,Lucifer's Lament,,,,,,,,,,,,,,,,,,,,,,,
7026,Key of Clock Tower,,,,,,,,,,,,,,,,,,,,,,,
7027,Key of Underground,,,,,,,,,,,,,,,,,,,,,,,
7028,Invite for Duel,,,,,,,,,,,,,,,,,,,,,,,
7029,Admission for Duel,,,,,,,,,,,,,,,,,,,,,,,
7030,Claw of Desert Wolf,,,,,,,,,,,,,,,,,,,,,,,
7031,Old Frying Pan,,,,,,,,,,,,,,,,,,,,,,,
7032,Piece of Egg Shell,,,,,,,,,,,,,,,,,,,,,,,
7033,Poison Spore,,,,,,,,,,,,,,,,,,,,,,,
7034,Red Stocking,,,,,,,,,,,,,,,,,,,,,,,
7035,Matchstick,,,,,,,,,,,,,,,,,,,,,,,
7036,Fang of Hatii,,,,,,,,,,,,,,,,,,,,,,,
7037,Coupon,,,,,,,,,,,,,,,,,,,,,,,
7038,Yarn,,,,,,,,,,,,,,,,,,,,,,,
7039,Newbie Tag,,,,,,,,,,,,,,,,,,,,,,,
7040,Megaphone,,,,,,,,,,,,,,,,,,,,,,,
7041,Fine Grit,,,,,,,,,,,,,,,,,,,,,,,
7042,Leather Bag of Infinity,,,,,,,,,,,,,,,,,,,,,,,
7043,Fine Sand,,,,,,,,,,,,,,,,,,,,,,,
7044,Vigorgra,,,,,,,,,,,,,,,,,,,,,,,
7045,Magic Paint,,,,,,,,,,,,,,,,,,,,,,,
7046,Cart Parts,,,,,,,,,,,,,,,,,,,,,,,
7047,Alice's Apron,,,,,,,,,,,,,,,,,,,,,,,
7048,Talon of Griffon,,,,,,,,,,,,,,,,,,,,,,,
7049,Stone,,,,,,,,,,,,,,,,,,,,,,,
7050,Cotton Mat,,,,,,,,,,,,,,,,,,,,,,,
7051,Silk Mat,,,,,,,,,,,,,,,,,,,,,,,
7052,Old Papers,,,,,,,,,,,,,,,,,,,,,,,
7053,Cyfar,,,,,,,,,,,,,,,,,,,,,,,
7054,Brigan,,,,,,,,,,,,,,,,,,,,,,,
7055,Animal Poop,,,,,,,,,,,,,,,,,,,,,,,
7056,Payment Statement for Kafra Employee,,,,,,,,,,,,,,,,,,,,,,,
7057,Gjallar,,,,,,,,,,,,,,,,,,,,,,,
7058,Gleipnir,,,,,,,,,,,,,,,,,,,,,,,
7059,Free Ticket for Kafra Storage,,,,,,,,,,,,,,,,,,,,,,,
7060,Free Ticket for Kafra Transportation,,,,,,,,,,,,,,,,,,,,,,,
7061,Free Ticket for the Cart Service,,,,,,,,,,,,,,,,,,,,,,,
7062,Broken Turtle Shell,,,,,,,,,,,,,,,,,,,,,,,
7063,Soft Feather,,,,,,,,,,,,,,,,,,,,,,,
7064,Wing of Dragonfly,,,,,,,,,,,,,,,,,,,,,,,
7065,Sea-Otter Fur,,,,,,,,,,,,,,,,,,,,,,,
7066,Ice Cubic,,,,,,,,,,,,,,,,,,,,,,,
7067,Stone Fragment,,,,,,,,,,,,,,,,,,,,,,,
7068,Burnt Tree,,,,,,,,,,,,,,,,,,,,,,,
7069,Destroyed Armor,,,,,,,,,,,,,,,,,,,,,,,
7070,Broken Shell,,,,,,,,,,,,,,,,,,,,,,,
7071,Tattered Clothes,,,,,,,,,,,,,,,,,,,,,,,
7072,Old Shuriken,,,,,,,,,,,,,,,,,,,,,,,
7073,Freya's Jewel,,,,,,,,,,,,,,,,,,,,,,,
7074,Thor's Gauntlets,,,,,,,,,,,,,,,,,,,,,,,
7075,Iron Maiden,,,,,,,,,,,,,,,,,,,,,,,
7076,Wheel of the Unknown,,,,,,,,,,,,,,,,,,,,,,,
7077,Silver Ornament,,,,,,,,,,,,,,,,,,,,,,,
7078,Wrath of Valkyrie,,,,,,,,,,,,,,,,,,,,,,,
7079,Feather of Angel Wing,,,,,,,,,,,,,,,,,,,,,,,
7080,Cat Tread,,,,,,,,,,,,,,,,,,,,,,,
7081,Woman's Moustache,,,,,,,,,,,,,,,,,,,,,,,
7082,Root of Stone,,,,,,,,,,,,,,,,,,,,,,,
7083,Spirit of Fish,,,,,,,,,,,,,,,,,,,,,,,
7084,Sputum of Bird,,,,,,,,,,,,,,,,,,,,,,,
7085,Sinew of Bear,,,,,,,,,,,,,,,,,,,,,,,
7086,Emblem of the Sun God,,,,,,,,,,,,,,,,,,,,,,,
7087,Breath of Spirit,,,,,,,,,,,,,,,,,,,,,,,
7088,Snow Crystal,,,,,,,,,,,,,,,,,,,,,,,
7089,Omen of Tempest,,,,,,,,,,,,,,,,,,,,,,,
7090,Ripple,,,,,,,,,,,,,,,,,,,,,,,
7091,Billow,,,,,,,,,,,,,,,,,,,,,,,
7092,Drifting Air,,,,,,,,,,,,,,,,,,,,,,,
7093,Cogwheel,,,,,,,,,,,,,,,,,,,,,,,
7094,Fragment,,,,,,,,,,,,,,,,,,,,,,,
7095,Metal Fragment,,,,,,,,,,,,,,,,,,,,,,,
7096,Lava,,,,,,,,,,,,,,,,,,,,,,,
7097,Burning Heart,,,,,,,,,,,,,,,,,,,,,,,
7098,Live Coal,,,,,,,,,,,,,,,,,,,,,,,
7099,Worn-out Magic Scroll,,,,,,,,,,,,,,,,,,,,,,,
7100,Sharp Leaf,,,,,,,,,,,,,,,,,,,,,,,
7101,Peco Peco Feather,,,,,,,,,,,,,,,,,,,,,,,
7102,Nightmare,,,,,,,,,,,,,,,,,,,,,,,
7103,Unknown Liquid Bottle,,,,,,,,,,,,,,,,,,,,,,,
7104,False Angel Wing,,,,,,,,,,,,,,,,,,,,,,,
7105,False Heaven Ring,,,,,,,,,,,,,,,,,,,,,,,
7106,Antelope Horn,,,,,,,,,,,,,,,,,,,,,,,
7107,Antelope Skin,,,,,,,,,,,,,,,,,,,,,,,
7108,Piece of Shield,,,,,,,,,,,,,,,,,,,,,,,
7109,Shining Spear Blade,,,,,,,,,,,,,,,,,,,,,,,
7110,Broken Sword,,,,,,,,,,,,,,,,,,,,,,,
7111,Slick Paper,,,,,,,,,,,,,,,,,,,,,,,
7112,Sharp Paper,,,,,,,,,,,,,,,,,,,,,,,
7113,Broken Pharaoh Emblem,,,,,,,,,,,,,,,,,,,,,,,
7114,Masque of Tutankhamen,,,,,,,,,,,,,,,,,,,,,,,
7115,Harpy Feather,,,,,,,,,,,,,,,,,,,,,,,
7116,Harpy Talon,,,,,,,,,,,,,,,,,,,,,,,
7117,Torn Magic Book,,,,,,,,,,,,,,,,,,,,,,,
7118,Torn Scroll,,,,,,,,,,,,,,,,,,,,,,,
7119,Bacillus,,,,,,,,,,,,,,,,,,,,,,,
7120,Burning Horseshoe,,,,,,,,,,,,,,,,,,,,,,,
7121,Honey Pot,,,,,,,,,,,,,,,,,,,,,,,
7122,Burning Hair,,,,,,,,,,,,,,,,,,,,,,,
7123,Dragon Skin,,,,,,,,,,,,,,,,,,,,,,,
7124,Sand Clump,,,,,,,,,,,,,,,,,,,,,,,
7125,Scorpion Claw,,,,,,,,,,,,,,,,,,,,,,,
7126,Large Jellopy,,,,,,,,,,,,,,,,,,,,,,,
7127,Alcohol Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7128,Bottle Grenade Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7129,Acid Bottle Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7130,Plant Bottle Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7131,Marine Sphere Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7132,Glistening Coat Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7133,Condensed Potion Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7134,Medicine Bowl,,,,,,,,,,,,,,,,,,,,,,,
7135,Bottle Grenade,,,,,,,,,,,,,,,,,,,,,,,
7136,Acid Bottle,,,,,,,,,,,,,,,,,,,,,,,
7137,Plant Bottle,,,,,,,,,,,,,,,,,,,,,,,
7138,Marine Sphere Bottle,,,,,,,,,,,,,,,,,,,,,,,
7139,Glistening Coat,,,,,,,,,,,,,,,,,,,,,,,
7140,Seed of Life,,,,,,,,,,,,,,,,,,,,,,,
7141,Morning Dew of Yggdrasil,,,,,,,,,,,,,,,,,,,,,,,
7142,Embryo,,,,,,,,,,,,,,,,,,,,,,,
7143,Glass Tube,,,,,,,,,,,,,,,,,,,,,,,
7144,Potion Creation Guide,,,,,,,,,,,,,,,,,,,,,,,
7145,Ragnarok T-shirt,,,,,,,,,,,,,,,,,,,,,,,
7146,Vacation Ticket,,,,,,,,,,,,,,,,,,,,,,,
7147,Jasmine,,,,,,,,,,,,,,,,,,,,,,,
7148,Mother's Letter,,,,,,,,,,,,,,,,,,,,,,,
7149,Yellow Plate,,,,,,,,,,,,,,,,,,,,,,,
7150,Piece of Bamboo,,,,,,,,,,,,,,,,,,,,,,,
7151,Oil Paper,,,,,,,,,,,,,,,,,,,,,,,
7152,Glossy Hair,,,,,,,,,,,,,,,,,,,,,,,
7153,Worn-out Kimono,,,,,,,,,,,,,,,,,,,,,,,
7154,Poisonous Powder,,,,,,,,,,,,,,,,,,,,,,,
7155,Poisonous Toad Skin,,,,,,,,,,,,,,,,,,,,,,,
7156,Broken Shuriken,,,,,,,,,,,,,,,,,,,,,,,
7157,Dark Mask,,,,,,,,,,,,,,,,,,,,,,,
7158,Broken Liquor Jar,,,,,,,,,,,,,,,,,,,,,,,
7159,Tengu Nose,,,,,,,,,,,,,,,,,,,,,,,
7160,Feudal Lord Permit,,,,,,,,,,,,,,,,,,,,,,,
7161,Black Bear Skin,,,,,,,,,,,,,,,,,,,,,,,
7162,Cloud Crumb,,,,,,,,,,,,,,,,,,,,,,,
7163,Hard Feeler,,,,,,,,,,,,,,,,,,,,,,,
7164,Solid Peach,,,,,,,,,,,,,,,,,,,,,,,
7165,Transparent Celestial Robe,,,,,,,,,,,,,,,,,,,,,,,
7166,Soft Silk,,,,,,,,,,,,,,,,,,,,,,,
7167,Strange Steel Piece,,,,,,,,,,,,,,,,,,,,,,,
7168,Giant Butterfly Wing,,,,,,,,,,,,,,,,,,,,,,,
7169,Ba Gua,,,,,,,,,,,,,,,,,,,,,,,
7170,Tuxedo,,,,,,,,,,,,,,,,,,,,,,,
7171,Leopard Skin,,,,,,,,,,,,,,,,,,,,,,,
7172,Leopard Claw,,,,,,,,,,,,,,,,,,,,,,,
7173,iROGM02's Backpack,,,,,,,,,,,,,,,,,,,,,,,
7174,Wrapping Lace,,,,,,,,,,,,,,,,,,,,,,,
7175,Wrapping Paper,,,,,,,,,,,,,,,,,,,,,,,
7176,Royal Certificate,,,,,,,,,,,,,,,,,,,,,,,
7177,Crumb of Sobbing Starlight,,,,,,,,,,,,,,,,,,,,,,,
7178,Sobbing Starlight,,,,,,,,,,,,,,,,,,,,,,,
7179,Proof of Donation,,,,,,,,,,,,,,,,,,,,,,,
7180,Hahn Sukbong's Recommendation,,,,,,,,,,,,,,,,,,,,,,,
7181,Receipt,,,,,,,,,,,,,,,,,,,,,,,
7182,Cacao,,,,,,,,,,,,,,,,,,,,,,,
7183,Letter from Sister,,,,,,,,,,,,,,,,,,,,,,,
7184,Piano Key,,,,,,,,,,,,,,,,,,,,,,,
7185,Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7186,Thin Trunk,,,,,,,,,,,,,,,,,,,,,,,
7187,Festival Mask,,,,,,,,,,,,,,,,,,,,,,,
7188,Brown Root,,,,,,,,,,,,,,,,,,,,,,,
7189,Wooden Heart,,,,,,,,,,,,,,,,,,,,,,,
7190,Solid Husk,,,,,,,,,,,,,,,,,,,,,,,
7191,Lamp,,,,,,,,,,,,,,,,,,,,,,,
7192,Vane,,,,,,,,,,,,,,,,,,,,,,,
7193,Sprout,,,,,,,,,,,,,,,,,,,,,,,
7194,Soft Blade of Grass,,,,,,,,,,,,,,,,,,,,,,,
7195,Slingshot,,,,,,,,,,,,,,,,,,,,,,,
7196,Shoulder Protector,,,,,,,,,,,,,,,,,,,,,,,
7197,Tough Vines,,,,,,,,,,,,,,,,,,,,,,,
7198,Huge Leaf,,,,,,,,,,,,,,,,,,,,,,,
7199,Coupon,,,,,,,,,,,,,,,,,,,,,,,
7200,Elastic Band,,,,,,,,,,,,,,,,,,,,,,,
7201,Log,,,,,,,,,,,,,,,,,,,,,,,
7202,Pincher of Beetle,,,,,,,,,,,,,,,,,,,,,,,
7203,Strong Branch,,,,,,,,,,,,,,,,,,,,,,,
7204,Gunpowder,,,,,,,,,,,,,,,,,,,,,,,
7205,Piece of Black Cloth,,,,,,,,,,,,,,,,,,,,,,,
7206,Black Cat Doll,,,,,,,,,,,,,,,,,,,,,,,
7207,Old Manteau,,,,,,,,,,,,,,,,,,,,,,,
7208,Rusty Kitchen Knife,,,,,,,,,,,,,,,,,,,,,,,
7209,Helm of Dullahan,,,,,,,,,,,,,,,,,,,,,,,
7210,Armor Piece of Dullahan,,,,,,,,,,,,,,,,,,,,,,,
7211,Fragment of Rossata Stone,,,,,,,,,,,,,,,,,,,,,,,
7212,Hung Doll,,,,,,,,,,,,,,,,,,,,,,,
7213,Needle Packet,,,,,,,,,,,,,,,,,,,,,,,
7214,Bat Cage,,,,,,,,,,,,,,,,,,,,,,,
7215,Broken Needle,,,,,,,,,,,,,,,,,,,,,,,
7216,Red Muffler,,,,,,,,,,,,,,,,,,,,,,,
7217,Spool,,,,,,,,,,,,,,,,,,,,,,,
7218,Decomposed Rope,,,,,,,,,,,,,,,,,,,,,,,
7219,Striped Sock,,,,,,,,,,,,,,,,,,,,,,,
7220,Ectoplasm,,,,,,,,,,,,,,,,,,,,,,,
7221,Tangled Chains,,,,,,,,,,,,,,,,,,,,,,,
7222,Wooden Gnarl,,,,,,,,,,,,,,,,,,,,,,,
7223,Contorted Self-Portrait,,,,,,,,,,,,,,,,,,,,,,,
7224,Stone of Sage,,,,,,,,,,,,,,,,,,,,,,,
7225,Pumpkin Lantern,,,,,,,,,,,,,,,,,,,,,,,
7226,Pellet,,,,,,,,,,,,,,,,,,,,,,,
7227,TCG Card,,,,,,,,,,,,,,,,,,,,,,,
7228,Gold Bullion,,,,,,,,,,,,,,,,,,,,,,,
7229,Silver Bullion,,,,,,,,,,,,,,,,,,,,,,,
7230,Platinum Bullion,,,,,,,,,,,,,,,,,,,,,,,
7231,Gold Ore,,,,,,,,,,,,,,,,,,,,,,,
7232,Silver Ore,,,,,,,,,,,,,,,,,,,,,,,
7233,Mithril Ore,,,,,,,,,,,,,,,,,,,,,,,
7234,Spirit of Guild,,,,,,,,,,,,,,,,,,,,,,,
7235,Spirit of Charge,,,,,,,,,,,,,,,,,,,,,,,
7236,Spirit of Protection,,,,,,,,,,,,,,,,,,,,,,,
7237,Spirit of Association,,,,,,,,,,,,,,,,,,,,,,,
7238,Spirit of Coordination,,,,,,,,,,,,,,,,,,,,,,,
7239,Spirit of Advance,,,,,,,,,,,,,,,,,,,,,,,
7240,Spirit of Trust,,,,,,,,,,,,,,,,,,,,,,,
7241,Spirit of Union,,,,,,,,,,,,,,,,,,,,,,,
7242,Spirit of Combination,,,,,,,,,,,,,,,,,,,,,,,
7243,Spirit of Cooperation,,,,,,,,,,,,,,,,,,,,,,,
7244,Spirit of Solidarity,,,,,,,,,,,,,,,,,,,,,,,
7245,Spirit of Friendship,,,,,,,,,,,,,,,,,,,,,,,
7246,Spirit of Peace,,,,,,,,,,,,,,,,,,,,,,,
7247,Spirit of Determination,,,,,,,,,,,,,,,,,,,,,,,
7248,Spirit of Honor,,,,,,,,,,,,,,,,,,,,,,,
7249,Spirit of Service,,,,,,,,,,,,,,,,,,,,,,,
7250,Spirit of Glory,,,,,,,,,,,,,,,,,,,,,,,
7251,Spirit of Victory,,,,,,,,,,,,,,,,,,,,,,,
7252,Herbal Medicine,,,,,,,,,,,,,,,,,,,,,,,
7253,Golden Korean Flag,,,,,,,,,,,,,,,,,,,,,,,
7254,Digital Picture Printing Coupon,,,,,,,,,,,,,,,,,,,,,,,
7255,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7256,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7257,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7258,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7259,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7260,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7261,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7262,Folding Fan of Cat Ghost,,,,,,,,,,,,,,,,,,,,,,,
7263,Cat's Eye,,,,,,,,,,,,,,,,,,,,,,,
7264,Dry Sand,,,,,,,,,,,,,,,,,,,,,,,
7265,Dragon Horn,,,,,,,,,,,,,,,,,,,,,,,
7266,Denture from Dragon Mask,,,,,,,,,,,,,,,,,,,,,,,
7267,Tiger Panty,,,,,,,,,,,,,,,,,,,,,,,
7268,Little Ghost Doll,,,,,,,,,,,,,,,,,,,,,,,
7269,Pinafore,,,,,,,,,,,,,,,,,,,,,,,
7270,Nursing Bottle,,,,,,,,,,,,,,,,,,,,,,,
7271,Novice Figure,,,,,,,,,,,,,,,,,,,,,,,
7272,Rice Ball Doll,,,,,,,,,,,,,,,,,,,,,,,
7273,RWC Necklace,,,,,,,,,,,,,,,,,,,,,,,
7274,Translated Ancient Language,,,,,,,,,,,,,,,,,,,,,,,
7275,Record of Ancient Language,,,,,,,,,,,,,,,,,,,,,,,
7276,Doodled Message,,,,,,,,,,,,,,,,,,,,,,,
7277,Munak Doll,,,,,,,,,,,,,,,,,,,,,,,
7278,Letter to Wife,,,,,,,,,,,,,,,,,,,,,,,
7279,Vita500 Lid,,,,,,,,,,,,,,,,,,,,,,,
7280,1st Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7281,2nd Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7282,3rd Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7283,4th Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7284,5th Quiz Entry,,,,,,,,,,,,,,,,,,,,,,,
7285,Holy Threads,,,,,,,,,,,,,,,,,,,,,,,
7286,Red Chile,,,,,,,,,,,,,,,,,,,,,,,
7287,Holier Threads,,,,,,,,,,,,,,,,,,,,,,,
7288,Engagement Ring,,,,,,,,,,,,,,,,,,,,,,,
7289,Peridot,,,,,,,,,,,,,,,,,,,,,,,
7290,Phlogopite,,,,,,,,,,,,,,,,,,,,,,,
7291,Agate,,,,,,,,,,,,,,,,,,,,,,,
7292,Muscovite,,,,,,,,,,,,,,,,,,,,,,,
7293,Rose Quartz,,,,,,,,,,,,,,,,,,,,,,,
7294,Turquoise,,,,,,,,,,,,,,,,,,,,,,,
7295,Citrin,,,,,,,,,,,,,,,,,,,,,,,
7296,Pyroxene,,,,,,,,,,,,,,,,,,,,,,,
7297,Biotite,,,,,,,,,,,,,,,,,,,,,,,
7298,Fig Leaf,,,,,,,,,,,,,,,,,,,,,,,
7299,Straw Basket,,,,,,,,,,,,,,,,,,,,,,,
7300,Gemstone,,,,,,,,,,,,,,,,,,,,,,,
7301,Tassel,,,,,,,,,,,,,,,,,,,,,,,
7302,Krathong,,,,,,,,,,,,,,,,,,,,,,,
7303,Straw Rice Bag,,,,,,,,,,,,,,,,,,,,,,,
7304,Witch's Spell Scroll,,,,,,,,,,,,,,,,,,,,,,,
7305,Symbol of the Nine Realms,,,,,,,,,,,,,,,,,,,,,,,
7306,Piece of Spirit,,,,,,,,,,,,,,,,,,,,,,,
7307,Spiritual Whispers,,,,,,,,,,,,,,,,,,,,,,,
7308,Witch's Tonic,,,,,,,,,,,,,,,,,,,,,,,
7309,Crow Wing,,,,,,,,,,,,,,,,,,,,,,,
7310,Free Ticket for Peco Ride,,,,,,,,,,,,,,,,,,,,,,,
7311,Free Ticket for Flyship,,,,,,,,,,,,,,,,,,,,,,,
7312,Jubilee,,,,,,,,,,,,,,,,,,,,,,,
7313,Witch's Medal,,,,,,,,,,,,,,,,,,,,,,,
7314,The Sign,,,,,,,,,,,,,,,,,,,,,,,
7315,Dark Crystal Fragment,,,,,,,,,,,,,,,,,,,,,,,
7316,Insect Leg,,,,,,,,,,,,,,,,,,,,,,,
7317,Rusty Screw,,,,,,,,,,,,,,,,,,,,,,,
7318,Old Pick,,,,,,,,,,,,,,,,,,,,,,,
7319,Used Iron Plate,,,,,,,,,,,,,,,,,,,,,,,
7320,Dust Pollutant,,,,,,,,,,,,,,,,,,,,,,,
7321,Crystal Fragment,,,,,,,,,,,,,,,,,,,,,,,
7322,Toxic Gas,,,,,,,,,,,,,,,,,,,,,,,
7323,Battered Kettle,,,,,,,,,,,,,,,,,,,,,,,
7325,Flexible Tube,,,,,,,,,,,,,,,,,,,,,,,
7326,Fluorescent Liquid,,,,,,,,,,,,,,,,,,,,,,,
7327,Flashlight,,,,,,,,,,,,,,,,,,,,,,,
7328,Legend of Songkran,,,,,,,,,,,,,,,,,,,,,,,
7329,Old Bronze Key,,,,,,,,,,,,,,,,,,,,,,,
7330,Mystic Orb,,,,,,,,,,,,,,,,,,,,,,,
7331,Heaven Flower,,,,,,,,,,,,,,,,,,,,,,,
7332,Complete Tablet,,,,,,,,,,,,,,,,,,,,,,,
7333,Prontera Tablet,,,,,,,,,,,,,,,,,,,,,,,
7334,Payon Tablet,,,,,,,,,,,,,,,,,,,,,,,
7335,Morroc Tablet,,,,,,,,,,,,,,,,,,,,,,,
7336,Geffen Tablet,,,,,,,,,,,,,,,,,,,,,,,
7337,Eye of Hellion,,,,,,,,,,,,,,,,,,,,,,,
7338,One-way Ticket,,,,,,,,,,,,,,,,,,,,,,,
7339,Commemorative Travel Card,,,,,,,,,,,,,,,,,,,,,,,
7340,Will of the Darkness,,,,,,,,,,,,,,,,,,,,,,,
7341,Old Pendant,,,,,,,,,,,,,,,,,,,,,,,
7342,File Folder,,,,,,,,,,,,,,,,,,,,,,,
7343,Sealed File Folder,,,,,,,,,,,,,,,,,,,,,,,
7344,Shinokas Case File,,,,,,,,,,,,,,,,,,,,,,,
7345,Handcuffs,,,,,,,,,,,,,,,,,,,,,,,
7346,Ymir's Heart Piece,,,,,,,,,,,,,,,,,,,,,,,
7347,Research Chart,,,,,,,,,,,,,,,,,,,,,,,
7348,Membership Card,,,,,,,,,,,,,,,,,,,,,,,
7349,Archive Permit,,,,,,,,,,,,,,,,,,,,,,,
7350,Pass,,,,,,,,,,,,,,,,,,,,,,,
7351,Friend's Diary,,,,,,,,,,,,,,,,,,,,,,,
7352,Transparent Plate,,,,,,,,,,,,,,,,,,,,,,,
7353,Transparent Plate,,,,,,,,,,,,,,,,,,,,,,,
7354,Transparent Plate,,,,,,,,,,,,,,,,,,,,,,,
7355,Transparent Plate,,,,,,,,,,,,,,,,,,,,,,,
7356,Crest Piece,,,,,,,,,,,,,,,,,,,,,,,
7357,Crest Piece,,,,,,,,,,,,,,,,,,,,,,,
7358,Crest Piece,,,,,,,,,,,,,,,,,,,,,,,
7359,Crest Piece,,,,,,,,,,,,,,,,,,,,,,,
7360,RO Festival Invitation,,,,,,,,,,,,,,,,,,,,,,,
7361,Lotto Ball 01,,,,,,,,,,,,,,,,,,,,,,,
7362,Lotto Ball 02,,,,,,,,,,,,,,,,,,,,,,,
7363,Lotto Ball 03,,,,,,,,,,,,,,,,,,,,,,,
7364,Lotto Ball 04,,,,,,,,,,,,,,,,,,,,,,,
7365,Lotto Ball 05,,,,,,,,,,,,,,,,,,,,,,,
7366,Lotto Ball 06,,,,,,,,,,,,,,,,,,,,,,,
7367,Lotto Ball 07,,,,,,,,,,,,,,,,,,,,,,,
7368,Lotto Ball 08,,,,,,,,,,,,,,,,,,,,,,,
7369,Lotto Ball 09,,,,,,,,,,,,,,,,,,,,,,,
7370,Lotto Ball 10,,,,,,,,,,,,,,,,,,,,,,,
7371,Lotto Ball 11,,,,,,,,,,,,,,,,,,,,,,,
7372,Lotto Ball 12,,,,,,,,,,,,,,,,,,,,,,,
7373,Lotto Ball 13,,,,,,,,,,,,,,,,,,,,,,,
7374,Lotto Ball 14,,,,,,,,,,,,,,,,,,,,,,,
7375,Lotto Ball 15,,,,,,,,,,,,,,,,,,,,,,,
7376,Lotto Ball 16,,,,,,,,,,,,,,,,,,,,,,,
7377,Lotto Ball 17,,,,,,,,,,,,,,,,,,,,,,,
7378,Lotto Ball 18,,,,,,,,,,,,,,,,,,,,,,,
7379,Lotto Ball 19,,,,,,,,,,,,,,,,,,,,,,,
7380,Lotto Ball 20,,,,,,,,,,,,,,,,,,,,,,,
7381,Lotto Ball 21,,,,,,,,,,,,,,,,,,,,,,,
7382,Lotto Ball 22,,,,,,,,,,,,,,,,,,,,,,,
7383,Lotto Ball 23,,,,,,,,,,,,,,,,,,,,,,,
7384,Lotto Ball 24,,,,,,,,,,,,,,,,,,,,,,,
7385,Lotto Ball 25,,,,,,,,,,,,,,,,,,,,,,,
7386,Lotto Ball 26,,,,,,,,,,,,,,,,,,,,,,,
7387,Lotto Ball 27,,,,,,,,,,,,,,,,,,,,,,,
7388,Lotto Ball 28,,,,,,,,,,,,,,,,,,,,,,,
7389,Lotto Ball 29,,,,,,,,,,,,,,,,,,,,,,,
7390,Lotto Ball 30,,,,,,,,,,,,,,,,,,,,,,,
7391,Lotto Ball 31,,,,,,,,,,,,,,,,,,,,,,,
7392,Lotto Ball 32,,,,,,,,,,,,,,,,,,,,,,,
7393,Lotto Ball 33,,,,,,,,,,,,,,,,,,,,,,,
7394,Lotto Ball 34,,,,,,,,,,,,,,,,,,,,,,,
7395,Lotto Ball 35,,,,,,,,,,,,,,,,,,,,,,,
7396,Lotto Ball 36,,,,,,,,,,,,,,,,,,,,,,,
7397,Lotto Ball 37,,,,,,,,,,,,,,,,,,,,,,,
7398,Lotto Ball 38,,,,,,,,,,,,,,,,,,,,,,,
7399,Selamat,,,,,,,,,,,,,,,,,,,,,,,
7400,Hari,,,,,,,,,,,,,,,,,,,,,,,
7401,Kemerdekaan,,,,,,,,,,,,,,,,,,,,,,,
